0.00100       999999999995992510300160.00000
0.00589       577588570142803.12500
0.01077       409124583304.09082
0.01566       4597878328.14175
0.02055       176670194.43027
0.02543       13652883.11182
0.03032       1657065.04845 
0.03521       275881.53846  
0.04009       58061.66476   
0.04498       14667.04078   
0.04987       4307.22077    
0.05475       1448.47630    
0.05964       558.26375     
0.06453       250.93270     
0.06941       133.94471     
0.07430       84.78133      
0.07919       62.33421      
0.08407       50.25730      
0.08896       43.08036      
0.09385       38.03831      
0.09873       33.75864      
0.10362       30.57839      
0.10851       28.21143      
0.11339       25.86128      
0.11828       24.31887      
0.12317       23.10541      
0.12805       22.22537      
0.13294       21.58433      
0.13783       21.25391      
0.14271       21.46286      
0.14760       21.48794      
0.15248       21.89016      
0.15737       22.54290      
0.16226       22.98041      
0.16714       23.67674      
0.17203       24.18126      
0.17692       24.44804      
0.18180       24.10736      
0.18669       23.01604      
0.19158       20.89035      
0.19646       17.79504      
0.20135       14.45607      
0.20624       11.48303      
0.21112       9.18397       
0.21601       7.21959       
0.22090       5.84814       
0.22578       4.73195       
0.23067       3.97855       
0.23556       3.29449       
0.24044       2.90934       
0.24533       2.77250       
0.25022       2.69999       
0.25510       2.72142       
0.25999       2.86804       
0.26488       3.00914       
0.26976       3.25413       
0.27465       3.54379       
0.27954       3.84230       
0.28442       4.24305       
0.28931       4.54643       
0.29420       4.82867       
0.29908       5.15963       
0.30397       5.37748       
0.30886       5.63192       
0.31374       5.96302       
0.31863       6.14462       
0.32352       6.27581       
0.32840       6.47733       
0.33329       6.61493       
0.33818       6.77910       
0.34306       6.80976       
0.34795       6.98491       
0.35284       7.05168       
0.35772       7.24214       
0.36261       7.23353       
0.36750       7.52013       
0.37238       7.49249       
0.37727       7.69917       
0.38216       7.82952       
0.38704       7.96261       
0.39193       8.06715       
0.39682       8.23364       
0.40170       8.35174       
0.40659       8.48203       
0.41148       8.54392       
0.41636       8.59626       
0.42125       8.65279       
0.42613       8.63483       
0.43102       8.59832       
0.43591       8.54515       
0.44079       8.37809       
0.44568       8.31351       
0.45057       8.23192       
0.45545       7.97001       
0.46034       7.95746       
0.46523       7.80129       
0.47011       7.66943       
0.47500       7.60319       
0.47989       7.42766       
0.48477       7.27018       
0.48966       7.19784       
0.49455       7.09468       
0.49943       6.90551       
0.50432       6.82140       
0.50921       6.85896       
0.51409       6.73934       
0.51898       6.66502       
0.52387       6.85989       
0.52875       6.90587       
0.53364       6.89379       
0.53853       6.95940       
0.54341       7.11119       
0.54830       7.18637       
0.55319       7.03344       
0.55807       7.21069       
0.56296       7.28076       
0.56785       7.06784       
0.57273       7.22379       
0.57762       7.21339       
0.58251       7.08487       
0.58739       7.24087       
0.59228       7.13813       
0.59717       7.08349       
0.60205       7.06062       
0.60694       7.05866       
0.61183       7.10904       
0.61671       7.01245       
0.62160       6.90273       
0.62649       6.93256       
0.63137       6.95224       
0.63626       6.88265       
0.64115       6.85007       
0.64603       6.78219       
0.65092       6.70290       
0.65581       6.71431       
0.66069       6.72665       
0.66558       6.70363       
0.67047       6.61350       
0.67535       6.57000       
0.68024       6.60517       
0.68513       6.55156       
0.69001       6.42737       
0.69490       6.41318       
0.69978       6.43209       
0.70467       6.40871       
0.70956       6.35161       
0.71444       6.36621       
0.71933       6.38613       
0.72422       6.29459       
0.72910       6.25389       
0.73399       6.27690       
0.73888       6.23431       
0.74376       6.17947       
0.74865       6.07617       
0.75354       6.08235       
0.75842       6.13251       
0.76331       6.04622       
0.76820       5.90972       
0.77308       5.97124       
0.77797       6.02962       
0.78286       5.89810       
0.78774       5.76657       
0.79263       5.85088       
0.79752       5.88370       
0.80240       5.57204       
0.80729       5.79443       
0.81218       5.73299       
0.81706       5.60872       
0.82195       5.49979       
0.82684       5.54379       
0.83172       5.55330       
0.83661       5.41240       
0.84150       5.41554       
0.84638       5.39826       
0.85127       5.32867       
0.85616       5.31302       
0.86104       5.29836       
0.86593       5.27760       
0.87082       5.24049       
0.87570       5.13528       
0.88059       5.12038       
0.88548       5.12833       
0.89036       5.08659       
0.89525       5.04689       
0.90014       4.98533       
0.90502       4.95212       
0.90991       4.88599       
0.91480       4.88877       
0.91968       4.89197       
0.92457       4.79129       
0.92946       4.77197       
0.93434       4.76088       
0.93923       4.66404       
0.94412       4.68827       
0.94900       4.72281       
0.95389       4.59631       
0.95878       4.50255       
0.96366       4.53273       
0.96855       4.59052       
0.97343       4.51247       
0.97832       4.38028       
0.98321       4.47837       
0.98809       4.50399       
0.99298       4.41746       
0.99787       4.29490       
1.00275       4.36622       
1.00764       4.37986       
1.01253       4.26607       
1.01741       4.25371       
1.02230       4.30983       
1.02719       4.25789       
1.03207       4.20932       
1.03696       4.31101       
1.04185       4.27119       
1.04673       4.24131       
1.05162       4.25692       
1.05651       4.15701       
1.06139       4.10726       
1.06628       4.15966       
1.07117       4.14085       
1.07605       4.08233       
1.08094       4.01284       
1.08583       4.01410       
1.09071       3.99503       
1.09560       3.93635       
1.10049       3.88077       
1.10537       3.90857       
1.11026       3.83239       
1.11515       3.70626       
1.12003       3.80236       
1.12492       3.84414       
1.12981       3.71630       
1.13469       3.64818       
1.13958       3.71690       
1.14447       3.71115       
1.14935       3.57252       
1.15424       3.54245       
1.15913       3.57800       
1.16401       3.52973       
1.16890       3.49415       
1.17379       3.46366       
1.17867       3.38508       
1.18356       3.36234       
1.18845       3.35349       
1.19333       3.34421       
1.19822       3.35882       
1.20311       3.30795       
1.20799       3.25493       
1.21288       3.28823       
1.21777       3.24270       
1.22265       3.19675       
1.22754       3.23016       
1.23243       3.22731       
1.23731       3.09187       
1.24220       3.07275       
1.24709       3.14019       
1.25197       3.14377       
