0.00100       1000000000006650740080640.00000
0.00589       577588570142803.87500
0.01077       409124583304.82086
0.01566       4597878328.88547
0.02055       176670195.18746
0.02543       13652883.88227
0.03032       1657069.07517 
0.03521       275895.63445  
0.04009       58084.97397   
0.04498       14698.31609   
0.04987       4345.80703    
0.05475       1493.35409    
0.05964       604.45318     
0.06453       295.45746     
0.06941       177.79147     
0.07430       127.88400     
0.07919       104.30501     
0.08407       91.06323      
0.08896       82.84097      
0.09385       77.16193      
0.09873       73.11214      
0.10362       69.81792      
0.10851       66.49334      
0.11339       62.79911      
0.11828       58.12943      
0.12317       53.99482      
0.12805       50.51583      
0.13294       47.25114      
0.13783       44.78909      
0.14271       42.49591      
0.14760       40.29782      
0.15248       38.63842      
0.15737       36.85803      
0.16226       34.88987      
0.16714       32.49804      
0.17203       29.83931      
0.17692       25.85521      
0.18180       21.90186      
0.18669       17.87831      
0.19158       14.29648      
0.19646       11.49776      
0.20135       8.85902       
0.20624       6.92525       
0.21112       5.13886       
0.21601       3.64972       
0.22090       2.39859       
0.22578       1.59298       
0.23067       0.82347       
0.23556       0.31993       
0.24044       0.07426       
0.24533       -0.07687      
0.25022       -0.05430      
0.25510       0.09300       
0.25999       0.33912       
0.26488       0.69705       
0.26976       1.08106       
0.27465       1.53341       
0.27954       2.08705       
0.28442       2.63510       
0.28931       3.19326       
0.29420       3.77271       
0.29908       4.42709       
0.30397       4.73938       
0.30886       5.07710       
0.31374       5.31243       
0.31863       5.38490       
0.32352       5.52321       
0.32840       5.70477       
0.33329       5.75311       
0.33818       6.04736       
0.34306       6.06287       
0.34795       6.22458       
0.35284       6.31610       
0.35772       6.40249       
0.36261       6.58982       
0.36750       6.64038       
0.37238       6.66368       
0.37727       6.87454       
0.38216       6.93729       
0.38704       6.97495       
0.39193       7.16130       
0.39682       7.33498       
0.40170       7.26443       
0.40659       7.55157       
0.41148       7.77977       
0.41636       7.78859       
0.42125       7.97897       
0.42613       8.17236       
0.43102       8.37684       
0.43591       8.29582       
0.44079       8.45963       
0.44568       8.57714       
0.45057       8.47964       
0.45545       8.38228       
0.46034       8.48264       
0.46523       8.42720       
0.47011       8.34414       
0.47500       8.25403       
0.47989       8.18069       
0.48477       8.22251       
0.48966       8.12862       
0.49455       8.07358       
0.49943       8.01209       
0.50432       8.05224       
0.50921       7.89264       
0.51409       7.84353       
0.51898       7.88123       
0.52387       7.83758       
0.52875       7.77204       
0.53364       7.68534       
0.53853       7.63130       
0.54341       7.63444       
0.54830       7.55556       
0.55319       7.56168       
0.55807       7.57813       
0.56296       7.49314       
0.56785       7.48818       
0.57273       7.53255       
0.57762       7.58622       
0.58251       7.52041       
0.58739       7.41353       
0.59228       7.46357       
0.59717       7.44895       
0.60205       7.35615       
0.60694       7.33771       
0.61183       7.38045       
0.61671       7.34431       
0.62160       7.33959       
0.62649       7.33201       
0.63137       7.30807       
0.63626       7.30006       
0.64115       7.23987       
0.64603       7.26008       
0.65092       7.34956       
